StartDateTime,TradeDate,StartDate,StartTime,StartHr,Weekday,WeekdayGroup,Season,WeekdayNum,ISEMBlock,FuelGas,FuelCarbon,DemandForecast_DAM,WindForecast_DAM,NetDemandForecast_DAM,ISEM_DA_Price,GB_DA_N2EX_Price_FC,GB_DAM_N2EX_Price,DAM_Unavailability
25/01/2022 11:00,25/01/2022,25/01/2022,11:00:00,11,Tuesday,MT,W,3,ISEM3,2.22,72.903039,5827,243,5584,244.112,260.93,256.51,228
25/01/2022 11:30,25/01/2022,25/01/2022,11:30:00,11,Tuesday,MT,W,3,ISEM3,2.22,72.903039,5846,218,5628,244.112,260.93,256.51,228
25/01/2022 12:00,25/01/2022,25/01/2022,12:00:00,12,Tuesday,MT,W,3,ISEM3,2.22,72.903039,5871,205,5666,245.784,259.12,258.02,228
25/01/2022 12:30,25/01/2022,25/01/2022,12:30:00,12,Tuesday,MT,W,3,ISEM3,2.22,72.903039,5866,205,5661,245.784,259.12,258.02,228
25/01/2022 13:00,25/01/2022,25/01/2022,13:00:00,13,Tuesday,MT,W,3,ISEM3,2.22,72.903039,5827,211,5616,244.112,244.27,257.03,228
25/01/2022 13:30,25/01/2022,25/01/2022,13:30:00,13,Tuesday,MT,W,3,ISEM3,2.22,72.903039,5786,223,5563,244.112,244.27,257.03,228
25/01/2022 14:00,25/01/2022,25/01/2022,14:00:00,14,Tuesday,MT,W,3,ISEM3,2.22,72.903039,5754,228,5526,240.768,233.63,253.62,228
25/01/2022 14:30,25/01/2022,25/01/2022,14:30:00,14,Tuesday,MT,W,3,ISEM3,2.22,72.903039,5737,224,5513,240.768,233.63,253.62,228
25/01/2022 15:00,25/01/2022,25/01/2022,15:00:00,15,Tuesday,MT,W,3,ISEM3,2.22,72.903039,5740,232,5508,229.064,231.32,242,228
25/01/2022 15:30,25/01/2022,25/01/2022,15:30:00,15,Tuesday,MT,W,3,ISEM3,2.22,72.903039,5783,251,5532,229.064,231.32,242,228
25/01/2022 16:00,25/01/2022,25/01/2022,16:00:00,16,Tuesday,MT,W,3,ISEM3,2.22,72.903039,5885,276,5609,268.15536,273.05,275.97,228
25/01/2022 16:30,25/01/2022,25/01/2022,16:30:00,16,Tuesday,MT,W,3,ISEM3,2.22,72.903039,6120,307,5813,268.15536,273.05,275.97,228
25/01/2022 17:00,25/01/2022,25/01/2022,17:00:00,17,Tuesday,MT,W,3,ISEM4,2.22,72.903039,6435,335,6100,316.008,315.35,316.59,228
25/01/2022 17:30,25/01/2022,25/01/2022,17:30:00,17,Tuesday,MT,W,3,ISEM4,2.22,72.903039,6550,362,6188,316.008,315.35,316.59,228
25/01/2022 18:00,25/01/2022,25/01/2022,18:00:00,18,Tuesday,MT,W,3,ISEM4,2.22,72.903039,6440,373,6067,288.42,300.17,286.47,228
25/01/2022 18:30,25/01/2022,25/01/2022,18:30:00,18,Tuesday,MT,W,3,ISEM4,2.22,72.903039,6277,369,5908,288.42,300.17,286.47,228
25/01/2022 19:00,25/01/2022,25/01/2022,19:00:00,19,Tuesday,MT,W,3,ISEM4,2.22,72.903039,6106,373,5733,250.8,243.63,263.92,228
25/01/2022 19:30,25/01/2022,25/01/2022,19:30:00,19,Tuesday,MT,W,3,ISEM4,2.22,72.903039,5934,383,5551,250.8,243.63,263.92,228
25/01/2022 20:00,25/01/2022,25/01/2022,20:00:00,20,Tuesday,MT,W,3,ISEM4,2.22,72.903039,5762,392,5370,211.0064,205.15,216.08,228
25/01/2022 20:30,25/01/2022,25/01/2022,20:30:00,20,Tuesday,MT,W,3,ISEM4,2.22,72.903039,5576,398,5178,211.0064,205.15,216.08,228
25/01/2022 21:00,25/01/2022,25/01/2022,21:00:00,21,Tuesday,MT,W,3,ISEM4,2.22,72.903039,5373,403,4970,186.52832,181.7,183.92,228
25/01/2022 21:30,25/01/2022,25/01/2022,21:30:00,21,Tuesday,MT,W,3,ISEM4,2.22,72.903039,5138,407,4731,186.52832,181.7,183.92,228
25/01/2022 22:00,25/01/2022,25/01/2022,22:00:00,22,Tuesday,MT,W,3,ISEM4,2.22,72.903039,4884,416,4468,168.0778,167.64,159.79,228
25/01/2022 22:30,25/01/2022,25/01/2022,22:30:00,22,Tuesday,MT,W,3,ISEM4,2.22,72.903039,4672,431,4241,168.0778,167.64,159.79,228
25/01/2022 23:00,26/01/2022,25/01/2022,23:00:00,23,Tuesday,MT,W,3,ISEM1,2.22,72.903039,4494,428,4066,236.5416,162.6,194.66,228
25/01/2022 23:30,26/01/2022,25/01/2022,23:30:00,23,Tuesday,MT,W,3,ISEM1,2.22,72.903039,4327,423,3904,236.5416,162.6,194.66,228
26/01/2022 00:00,26/01/2022,26/01/2022,0:00:00,0,Wednesday,MT,W,4,ISEM1,2.19,73.686834,4149,430,3719,260.8668,158.34,185.84,228
26/01/2022 00:30,26/01/2022,26/01/2022,0:30:00,0,Wednesday,MT,W,4,ISEM1,2.19,73.686834,4014,451,3563,260.8668,158.34,185.84,228
26/01/2022 01:00,26/01/2022,26/01/2022,1:00:00,1,Wednesday,MT,W,4,ISEM1,2.19,73.686834,3927,468,3459,218.088,154.26,184.87,228
26/01/2022 01:30,26/01/2022,26/01/2022,1:30:00,1,Wednesday,MT,W,4,ISEM1,2.19,73.686834,3855,483,3372,218.088,154.26,184.87,228
26/01/2022 02:00,26/01/2022,26/01/2022,2:00:00,2,Wednesday,MT,W,4,ISEM1,2.19,73.686834,3792,510,3282,194.6016,150.88,176.86,228
26/01/2022 02:30,26/01/2022,26/01/2022,2:30:00,2,Wednesday,MT,W,4,ISEM1,2.19,73.686834,3744,548,3196,194.6016,150.88,176.86,228
26/01/2022 03:00,26/01/2022,26/01/2022,3:00:00,3,Wednesday,MT,W,4,ISEM1,2.19,73.686834,3711,584,3127,181.01304,150.15,170.31,228
26/01/2022 03:30,26/01/2022,26/01/2022,3:30:00,3,Wednesday,MT,W,4,ISEM1,2.19,73.686834,3693,618,3075,181.01304,150.15,170.31,228
26/01/2022 04:00,26/01/2022,26/01/2022,4:00:00,4,Wednesday,MT,W,4,ISEM1,2.19,73.686834,3688,661,3027,181.01304,152.42,170.68,228
26/01/2022 04:30,26/01/2022,26/01/2022,4:30:00,4,Wednesday,MT,W,4,ISEM1,2.19,73.686834,3700,713,2987,181.01304,152.42,170.68,228
26/01/2022 05:00,26/01/2022,26/01/2022,5:00:00,5,Wednesday,MT,W,4,ISEM2,2.19,73.686834,3740,782,2958,191.800008,165.84,185.38,228
26/01/2022 05:30,26/01/2022,26/01/2022,5:30:00,5,Wednesday,MT,W,4,ISEM2,2.19,73.686834,3862,868,2994,191.800008,165.84,185.38,228
26/01/2022 06:00,26/01/2022,26/01/2022,6:00:00,6,Wednesday,MT,W,4,ISEM2,2.19,73.686834,4085,985,3100,220.570848,189.78,206,228
26/01/2022 06:30,26/01/2022,26/01/2022,6:30:00,6,Wednesday,MT,W,4,ISEM2,2.19,73.686834,4442,1132,3310,220.570848,189.78,206,228
26/01/2022 07:00,26/01/2022,26/01/2022,7:00:00,7,Wednesday,MT,W,4,ISEM2,2.19,73.686834,4891,1283,3608,259.340184,213.44,230.56,228
26/01/2022 07:30,26/01/2022,26/01/2022,7:30:00,7,Wednesday,MT,W,4,ISEM2,2.19,73.686834,5229,1437,3792,259.340184,213.44,230.56,228
26/01/2022 08:00,26/01/2022,26/01/2022,8:00:00,8,Wednesday,MT,W,4,ISEM2,2.19,73.686834,5431,1564,3867,277.6428,219.17,253.19,228
26/01/2022 08:30,26/01/2022,26/01/2022,8:30:00,8,Wednesday,MT,W,4,ISEM2,2.19,73.686834,5588,1665,3923,277.6428,219.17,253.19,228
26/01/2022 09:00,26/01/2022,26/01/2022,9:00:00,9,Wednesday,MT,W,4,ISEM2,2.19,73.686834,5715,1780,3935,265.488588,215.33,244.93,228
26/01/2022 09:30,26/01/2022,26/01/2022,9:30:00,9,Wednesday,MT,W,4,ISEM2,2.19,73.686834,5772,1908,3864,265.488588,215.33,244.93,228
26/01/2022 10:00,26/01/2022,26/01/2022,10:00:00,10,Wednesday,MT,W,4,ISEM2,2.19,73.686834,5763,2009,3754,225.201024,209.83,209.4,228
26/01/2022 10:30,26/01/2022,26/01/2022,10:30:00,10,Wednesday,MT,W,4,ISEM2,2.19,73.686834,5746,2083,3663,225.201024,209.83,209.4,228
26/01/2022 11:00,26/01/2022,26/01/2022,11:00:00,11,Wednesday,MT,W,4,ISEM3,2.19,73.686834,5735,2187,3548,201.538476,195.7,195.2,228
26/01/2022 11:30,26/01/2022,26/01/2022,11:30:00,11,Wednesday,MT,W,4,ISEM3,2.19,73.686834,5738,2321,3417,201.538476,195.7,195.2,228
26/01/2022 12:00,26/01/2022,26/01/2022,12:00:00,12,Wednesday,MT,W,4,ISEM3,2.19,73.686834,5749,2426,3323,191.800008,185.4,187.6,301
26/01/2022 12:30,26/01/2022,26/01/2022,12:30:00,12,Wednesday,MT,W,4,ISEM3,2.19,73.686834,5737,2501,3236,191.800008,185.4,187.6,301
26/01/2022 13:00,26/01/2022,26/01/2022,13:00:00,13,Wednesday,MT,W,4,ISEM3,2.19,73.686834,5700,2576,3124,178.6644,180.71,176.53,374
26/01/2022 13:30,26/01/2022,26/01/2022,13:30:00,13,Wednesday,MT,W,4,ISEM3,2.19,73.686834,5661,2651,3010,178.6644,180.71,176.53,301
26/01/2022 14:00,26/01/2022,26/01/2022,14:00:00,14,Wednesday,MT,W,4,ISEM3,2.19,73.686834,5632,2727,2905,175.720212,180.17,186.7,301
26/01/2022 14:30,26/01/2022,26/01/2022,14:30:00,14,Wednesday,MT,W,4,ISEM3,2.19,73.686834,5629,2802,2827,175.720212,180.17,186.7,228
26/01/2022 15:00,26/01/2022,26/01/2022,15:00:00,15,Wednesday,MT,W,4,ISEM3,2.19,73.686834,5659,2855,2804,171.1152,180.8,187.75,228
26/01/2022 15:30,26/01/2022,26/01/2022,15:30:00,15,Wednesday,MT,W,4,ISEM3,2.19,73.686834,5720,2885,2835,171.1152,180.8,187.75,228
26/01/2022 16:00,26/01/2022,26/01/2022,16:00:00,16,Wednesday,MT,W,4,ISEM3,2.19,73.686834,5830,2922,2908,195.4404,202.28,221.9,228
26/01/2022 16:30,26/01/2022,26/01/2022,16:30:00,16,Wednesday,MT,W,4,ISEM3,2.19,73.686834,6053,2967,3086,195.4404,202.28,221.9,228
26/01/2022 17:00,26/01/2022,26/01/2022,17:00:00,17,Wednesday,MT,W,4,ISEM4,2.19,73.686834,6341,3017,3324,218.088,219.07,223,228
26/01/2022 17:30,26/01/2022,26/01/2022,17:30:00,17,Wednesday,MT,W,4,ISEM4,2.19,73.686834,6438,3072,3366,218.088,219.07,223,228
26/01/2022 18:00,26/01/2022,26/01/2022,18:00:00,18,Wednesday,MT,W,4,ISEM4,2.19,73.686834,6323,3109,3214,194.6016,201.47,192.79,228
26/01/2022 18:30,26/01/2022,26/01/2022,18:30:00,18,Wednesday,MT,W,4,ISEM4,2.19,73.686834,6162,3131,3031,194.6016,201.47,192.79,228
26/01/2022 19:00,26/01/2022,26/01/2022,19:00:00,19,Wednesday,MT,W,4,ISEM4,2.19,73.686834,5999,3140,2859,197.118,190.18,198.93,228
26/01/2022 19:30,26/01/2022,26/01/2022,19:30:00,19,Wednesday,MT,W,4,ISEM4,2.19,73.686834,5839,3139,2700,197.118,190.18,198.93,228
26/01/2022 20:00,26/01/2022,26/01/2022,20:00:00,20,Wednesday,MT,W,4,ISEM4,2.19,73.686834,5679,3127,2552,186.205212,175.16,178.75,228
26/01/2022 20:30,26/01/2022,26/01/2022,20:30:00,20,Wednesday,MT,W,4,ISEM4,2.19,73.686834,5493,3106,2387,186.205212,175.16,178.75,228
26/01/2022 21:00,26/01/2022,26/01/2022,21:00:00,21,Wednesday,MT,W,4,ISEM4,2.19,73.686834,5277,3058,2219,176.416416,162.76,173.92,228
26/01/2022 21:30,26/01/2022,26/01/2022,21:30:00,21,Wednesday,MT,W,4,ISEM4,2.19,73.686834,5029,2981,2048,176.416416,162.76,173.92,228
26/01/2022 22:00,26/01/2022,26/01/2022,22:00:00,22,Wednesday,MT,W,4,ISEM4,2.19,73.686834,4768,2899,1869,137.5632,152.27,130.65,228
26/01/2022 22:30,26/01/2022,26/01/2022,22:30:00,22,Wednesday,MT,W,4,ISEM4,2.19,73.686834,4562,2812,1750,137.5632,152.27,130.65,228
26/01/2022 23:00,27/01/2022,26/01/2022,23:00:00,23,Wednesday,MT,W,4,ISEM1,2.19,73.686834,4404,2502,1902,165.5478,148.37,162,228
26/01/2022 23:30,27/01/2022,26/01/2022,23:30:00,23,Wednesday,MT,W,4,ISEM1,2.19,73.686834,4239,2337,1902,165.5478,148.37,162,228
27/01/2022 00:00,27/01/2022,27/01/2022,0:00:00,0,Thursday,MT,W,5,ISEM1,2.13125,74.524443,4061,2211,1850,158.198481,145.74,157.6,228
27/01/2022 00:30,27/01/2022,27/01/2022,0:30:00,0,Thursday,MT,W,5,ISEM1,2.13125,74.524443,3923,2126,1797,158.198481,145.74,157.6,228
27/01/2022 01:00,27/01/2022,27/01/2022,1:00:00,1,Thursday,MT,W,5,ISEM1,2.13125,74.524443,3831,2030,1801,168.0561,137.06,169.45,228
27/01/2022 01:30,27/01/2022,27/01/2022,1:30:00,1,Thursday,MT,W,5,ISEM1,2.13125,74.524443,3751,1923,1828,168.0561,137.06,169.45,228
27/01/2022 02:00,27/01/2022,27/01/2022,2:00:00,2,Thursday,MT,W,5,ISEM1,2.13125,74.524443,3677,1809,1868,146.342583,131.77,140.05,228
27/01/2022 02:30,27/01/2022,27/01/2022,2:30:00,2,Thursday,MT,W,5,ISEM1,2.13125,74.524443,3621,1686,1935,146.342583,131.77,140.05,228
27/01/2022 03:00,27/01/2022,27/01/2022,3:00:00,3,Thursday,MT,W,5,ISEM1,2.13125,74.524443,3585,1572,2013,146.342583,129.14,135.25,228
27/01/2022 03:30,27/01/2022,27/01/2022,3:30:00,3,Thursday,MT,W,5,ISEM1,2.13125,74.524443,3569,1466,2103,146.342583,129.14,135.25,228
27/01/2022 04:00,27/01/2022,27/01/2022,4:00:00,4,Thursday,MT,W,5,ISEM1,2.13125,74.524443,3572,1376,2196,152.1702,131.06,136.61,228
27/01/2022 04:30,27/01/2022,27/01/2022,4:30:00,4,Thursday,MT,W,5,ISEM1,2.13125,74.524443,3587,1303,2284,152.1702,131.06,136.61,228
27/01/2022 05:00,27/01/2022,27/01/2022,5:00:00,5,Thursday,MT,W,5,ISEM2,2.13125,74.524443,3626,1237,2389,181.4337,146.96,171.3,228
27/01/2022 05:30,27/01/2022,27/01/2022,5:30:00,5,Thursday,MT,W,5,ISEM2,2.13125,74.524443,3741,1178,2563,181.4337,146.96,171.3,228
27/01/2022 06:00,27/01/2022,27/01/2022,6:00:00,6,Thursday,MT,W,5,ISEM2,2.13125,74.524443,3952,1132,2820,196.508583,171.02,190,228
27/01/2022 06:30,27/01/2022,27/01/2022,6:30:00,6,Thursday,MT,W,5,ISEM2,2.13125,74.524443,4296,1097,3199,196.508583,171.02,190,228
27/01/2022 07:00,27/01/2022,27/01/2022,7:00:00,7,Thursday,MT,W,5,ISEM2,2.13125,74.524443,4732,1069,3663,181.734696,190.76,185.07,228
27/01/2022 07:30,27/01/2022,27/01/2022,7:30:00,7,Thursday,MT,W,5,ISEM2,2.13125,74.524443,5061,1048,4013,181.734696,190.76,185.07,228
27/01/2022 08:00,27/01/2022,27/01/2022,8:00:00,8,Thursday,MT,W,5,ISEM2,2.13125,74.524443,5256,1022,4234,187.461981,199.56,185.1,228
27/01/2022 08:30,27/01/2022,27/01/2022,8:30:00,8,Thursday,MT,W,5,ISEM2,2.13125,74.524443,5403,991,4412,187.461981,199.56,185.1,228
27/01/2022 09:00,27/01/2022,27/01/2022,9:00:00,9,Thursday,MT,W,5,ISEM2,2.13125,74.524443,5515,949,4566,209.8611,200.41,212.83,228
27/01/2022 09:30,27/01/2022,27/01/2022,9:30:00,9,Thursday,MT,W,5,ISEM2,2.13125,74.524443,5564,894,4670,209.8611,200.41,212.83,228
27/01/2022 10:00,27/01/2022,27/01/2022,10:00:00,10,Thursday,MT,W,5,ISEM2,2.13125,74.524443,5557,854,4703,212.3694,199.43,221,228
27/01/2022 10:30,27/01/2022,27/01/2022,10:30:00,10,Thursday,MT,W,5,ISEM2,2.13125,74.524443,5546,830,4716,212.3694,199.43,221,228
27/01/2022 11:00,27/01/2022,27/01/2022,11:00:00,11,Thursday,MT,W,5,ISEM3,2.13125,74.524443,5543,858,4685,198.1557,190.19,202.01,228
27/01/2022 11:30,27/01/2022,27/01/2022,11:30:00,11,Thursday,MT,W,5,ISEM3,2.13125,74.524443,5549,941,4608,198.1557,190.19,202.01,228
27/01/2022 12:00,27/01/2022,27/01/2022,12:00:00,12,Thursday,MT,W,5,ISEM3,2.13125,74.524443,5558,999,4559,186.676047,184.96,186.05,228
27/01/2022 12:30,27/01/2022,27/01/2022,12:30:00,12,Thursday,MT,W,5,ISEM3,2.13125,74.524443,5543,1033,4510,186.676047,184.96,186.05,228
27/01/2022 13:00,27/01/2022,27/01/2022,13:00:00,13,Thursday,MT,W,5,ISEM3,2.13125,74.524443,5504,1023,4481,178.432101,180.43,173.11,228
27/01/2022 13:30,27/01/2022,27/01/2022,13:30:00,13,Thursday,MT,W,5,ISEM3,2.13125,74.524443,5460,968,4492,178.432101,180.43,173.11,228
27/01/2022 14:00,27/01/2022,27/01/2022,14:00:00,14,Thursday,MT,W,5,ISEM3,2.13125,74.524443,5423,878,4545,174.7449,178.4,162.09,228
27/01/2022 14:30,27/01/2022,27/01/2022,14:30:00,14,Thursday,MT,W,5,ISEM3,2.13125,74.524443,5420,755,4665,174.7449,178.4,162.09,228
27/01/2022 15:00,27/01/2022,27/01/2022,15:00:00,15,Thursday,MT,W,5,ISEM3,2.13125,74.524443,5453,649,4804,181.01565,181.38,162.05,228
27/01/2022 15:30,27/01/2022,27/01/2022,15:30:00,15,Thursday,MT,W,5,ISEM3,2.13125,74.524443,5504,559,4945,181.01565,181.38,162.05,228
27/01/2022 16:00,27/01/2022,27/01/2022,16:00:00,16,Thursday,MT,W,5,ISEM3,2.13125,74.524443,5593,485,5108,211.5333,199.88,185.76,228
27/01/2022 16:30,27/01/2022,27/01/2022,16:30:00,16,Thursday,MT,W,5,ISEM3,2.13125,74.524443,5826,425,5401,211.5333,199.88,185.76,228
27/01/2022 17:00,27/01/2022,27/01/2022,17:00:00,17,Thursday,MT,W,5,ISEM4,2.13125,74.524443,6161,373,5788,262.5354,240.7,240,228
27/01/2022 17:30,27/01/2022,27/01/2022,17:30:00,17,Thursday,MT,W,5,ISEM4,2.13125,74.524443,6332,327,6005,262.5354,240.7,240,228
27/01/2022 18:00,27/01/2022,27/01/2022,18:00:00,18,Thursday,MT,W,5,ISEM4,2.13125,74.524443,6300,283,6017,268.3881,240.89,240.75,228
27/01/2022 18:30,27/01/2022,27/01/2022,18:30:00,18,Thursday,MT,W,5,ISEM4,2.13125,74.524443,6183,240,5943,268.3881,240.89,240.75,228
27/01/2022 19:00,27/01/2022,27/01/2022,19:00:00,19,Thursday,MT,W,5,ISEM4,2.13125,74.524443,6022,209,5813,266.891481,223.84,239.93,228
27/01/2022 19:30,27/01/2022,27/01/2022,19:30:00,19,Thursday,MT,W,5,ISEM4,2.13125,74.524443,5860,189,5671,266.891481,223.84,239.93,228
27/01/2022 20:00,27/01/2022,27/01/2022,20:00:00,20,Thursday,MT,W,5,ISEM4,2.13125,74.524443,5702,181,5521,234.793602,204.23,203.56,228
27/01/2022 20:30,27/01/2022,27/01/2022,20:30:00,20,Thursday,MT,W,5,ISEM4,2.13125,74.524443,5522,187,5335,234.793602,204.23,203.56,228
27/01/2022 21:00,27/01/2022,27/01/2022,21:00:00,21,Thursday,MT,W,5,ISEM4,2.13125,74.524443,5314,193,5121,214.8777,187.6,195.18,228
27/01/2022 21:30,27/01/2022,27/01/2022,21:30:00,21,Thursday,MT,W,5,ISEM4,2.13125,74.524443,5078,200,4878,214.8777,187.6,195.18,228
27/01/2022 22:00,27/01/2022,27/01/2022,22:00:00,22,Thursday,MT,W,5,ISEM4,2.13125,74.524443,4827,219,4608,196.4835,181.7,194.95,228
27/01/2022 22:30,27/01/2022,27/01/2022,22:30:00,22,Thursday,MT,W,5,ISEM4,2.13125,74.524443,4621,249,4372,196.4835,181.7,194.95,228
27/01/2022 23:00,28/01/2022,27/01/2022,23:00:00,23,Thursday,MT,W,5,ISEM1,2.13125,74.524443,4446,338,4108,229.35,177.56,174.9,228
27/01/2022 23:30,28/01/2022,27/01/2022,23:30:00,23,Thursday,MT,W,5,ISEM1,2.13125,74.524443,4299,374,3925,229.35,177.56,174.9,228
28/01/2022 00:00,28/01/2022,28/01/2022,0:00:00,0,Friday,F,W,6,ISEM1,2.1175,73.880476,4157,425,3732,195.99,177.34,180.23,228
28/01/2022 00:30,28/01/2022,28/01/2022,0:30:00,0,Friday,F,W,6,ISEM1,2.1175,73.880476,4034,489,3545,195.99,177.34,180.23,228
28/01/2022 01:00,28/01/2022,28/01/2022,1:00:00,1,Friday,F,W,6,ISEM1,2.1175,73.880476,3932,570,3362,195.8649,173.93,190.18,228
28/01/2022 01:30,28/01/2022,28/01/2022,1:30:00,1,Friday,F,W,6,ISEM1,2.1175,73.880476,3848,670,3178,195.8649,173.93,190.18,228
28/01/2022 02:00,28/01/2022,28/01/2022,2:00:00,2,Friday,F,W,6,ISEM1,2.1175,73.880476,3781,746,3035,177.65034,169.83,172.48,228
28/01/2022 02:30,28/01/2022,28/01/2022,2:30:00,2,Friday,F,W,6,ISEM1,2.1175,73.880476,3728,800,2928,177.65034,169.83,172.48,228
28/01/2022 03:00,28/01/2022,28/01/2022,3:00:00,3,Friday,F,W,6,ISEM1,2.1175,73.880476,3688,862,2826,173.77224,167.87,172.4,228
28/01/2022 03:30,28/01/2022,28/01/2022,3:30:00,3,Friday,F,W,6,ISEM1,2.1175,73.880476,3663,931,2732,173.77224,167.87,172.4,228
28/01/2022 04:00,28/01/2022,28/01/2022,4:00:00,4,Friday,F,W,6,ISEM1,2.1175,73.880476,3653,1033,2620,173.472,171.05,174.8,228
28/01/2022 04:30,28/01/2022,28/01/2022,4:30:00,4,Friday,F,W,6,ISEM1,2.1175,73.880476,3666,1168,2498,173.472,171.05,174.8,228
28/01/2022 05:00,28/01/2022,28/01/2022,5:00:00,5,Friday,F,W,6,ISEM2,2.1175,73.880476,3711,1307,2404,171.5121,186.66,174.01,228
28/01/2022 05:30,28/01/2022,28/01/2022,5:30:00,5,Friday,F,W,6,ISEM2,2.1175,73.880476,3816,1451,2365,171.5121,186.66,174.01,228
28/01/2022 06:00,28/01/2022,28/01/2022,6:00:00,6,Friday,F,W,6,ISEM2,2.1175,73.880476,4004,1578,2426,181.01136,207.84,201,228
28/01/2022 06:30,28/01/2022,28/01/2022,6:30:00,6,Friday,F,W,6,ISEM2,2.1175,73.880476,4340,1687,2653,181.01136,207.84,201,228
28/01/2022 07:00,28/01/2022,28/01/2022,7:00:00,7,Friday,F,W,6,ISEM2,2.1175,73.880476,4782,1813,2969,248.532,229.96,260.82,228
28/01/2022 07:30,28/01/2022,28/01/2022,7:30:00,7,Friday,F,W,6,ISEM2,2.1175,73.880476,5110,1955,3155,248.532,229.96,260.82,228
28/01/2022 08:00,28/01/2022,28/01/2022,8:00:00,8,Friday,F,W,6,ISEM2,2.1175,73.880476,5293,2081,3212,249.366,237.42,258.27,228
28/01/2022 08:30,28/01/2022,28/01/2022,8:30:00,8,Friday,F,W,6,ISEM2,2.1175,73.880476,5431,2190,3241,249.366,237.42,258.27,228
28/01/2022 09:00,28/01/2022,28/01/2022,9:00:00,9,Friday,F,W,6,ISEM2,2.1175,73.880476,5544,2301,3243,229.35,230.4,238.2,228
28/01/2022 09:30,28/01/2022,28/01/2022,9:30:00,9,Friday,F,W,6,ISEM2,2.1175,73.880476,5607,2413,3194,229.35,230.4,238.2,228
28/01/2022 10:00,28/01/2022,28/01/2022,10:00:00,10,Friday,F,W,6,ISEM2,2.1175,73.880476,5621,2512,3109,192.21198,219.31,197.27,228
28/01/2022 10:30,28/01/2022,28/01/2022,10:30:00,10,Friday,F,W,6,ISEM2,2.1175,73.880476,5610,2596,3014,192.21198,219.31,197.27,228
28/01/2022 11:00,28/01/2022,28/01/2022,11:00:00,11,Friday,F,W,6,ISEM3,2.1175,73.880476,5588,2668,2920,183.48,203.42,196.81,228
28/01/2022 11:30,28/01/2022,28/01/2022,11:30:00,11,Friday,F,W,6,ISEM3,2.1175,73.880476,5582,2726,2856,183.48,203.42,196.81,228
28/01/2022 12:00,28/01/2022,28/01/2022,12:00:00,12,Friday,F,W,6,ISEM3,2.1175,73.880476,5589,2766,2823,175.14,191.28,180.23,228
28/01/2022 12:30,28/01/2022,28/01/2022,12:30:00,12,Friday,F,W,6,ISEM3,2.1175,73.880476,5576,2789,2787,175.14,191.28,180.23,228
28/01/2022 13:00,28/01/2022,28/01/2022,13:00:00,13,Friday,F,W,6,ISEM3,2.1175,73.880476,5537,2816,2721,173.42196,185.36,179,228
28/01/2022 13:30,28/01/2022,28/01/2022,13:30:00,13,Friday,F,W,6,ISEM3,2.1175,73.880476,5480,2848,2632,173.42196,185.36,179,228
28/01/2022 14:00,28/01/2022,28/01/2022,14:00:00,14,Friday,F,W,6,ISEM3,2.1175,73.880476,5419,2871,2548,171.83736,183.85,192.7,228
28/01/2022 14:30,28/01/2022,28/01/2022,14:30:00,14,Friday,F,W,6,ISEM3,2.1175,73.880476,5392,2886,2506,171.83736,183.85,192.7,228
28/01/2022 15:00,28/01/2022,28/01/2022,15:00:00,15,Friday,F,W,6,ISEM3,2.1175,73.880476,5407,2907,2500,161.28726,187.36,182.1,228
28/01/2022 15:30,28/01/2022,28/01/2022,15:30:00,15,Friday,F,W,6,ISEM3,2.1175,73.880476,5452,2935,2517,161.28726,187.36,182.1,228
28/01/2022 16:00,28/01/2022,28/01/2022,16:00:00,16,Friday,F,W,6,ISEM3,2.1175,73.880476,5540,2958,2582,176.808,203.27,201.8,228
28/01/2022 16:30,28/01/2022,28/01/2022,16:30:00,16,Friday,F,W,6,ISEM3,2.1175,73.880476,5721,2975,2746,176.808,203.27,201.8,228
28/01/2022 17:00,28/01/2022,28/01/2022,17:00:00,17,Friday,F,W,6,ISEM4,2.1175,73.880476,5962,3000,2962,201.828,215.5,214.82,228
28/01/2022 17:30,28/01/2022,28/01/2022,17:30:00,17,Friday,F,W,6,ISEM4,2.1175,73.880476,6073,3033,3040,201.828,215.5,214.82,228
28/01/2022 18:00,28/01/2022,28/01/2022,18:00:00,18,Friday,F,W,6,ISEM4,2.1175,73.880476,6028,3060,2968,174.45612,205.43,180.23,228
28/01/2022 18:30,28/01/2022,28/01/2022,18:30:00,18,Friday,F,W,6,ISEM4,2.1175,73.880476,5909,3082,2827,174.45612,205.43,180.23,228
28/01/2022 19:00,28/01/2022,28/01/2022,19:00:00,19,Friday,F,W,6,ISEM4,2.1175,73.880476,5746,3093,2653,173.42196,197.11,196.32,228
28/01/2022 19:30,28/01/2022,28/01/2022,19:30:00,19,Friday,F,W,6,ISEM4,2.1175,73.880476,5581,3094,2487,173.42196,197.11,196.32,228
28/01/2022 20:00,28/01/2022,28/01/2022,20:00:00,20,Friday,F,W,6,ISEM4,2.1175,73.880476,5417,3083,2334,169.66062,182.31,183.09,228
28/01/2022 20:30,28/01/2022,28/01/2022,20:30:00,20,Friday,F,W,6,ISEM4,2.1175,73.880476,5232,3060,2172,169.66062,182.31,183.09,228
28/01/2022 21:00,28/01/2022,28/01/2022,21:00:00,21,Friday,F,W,6,ISEM4,2.1175,73.880476,5023,3039,1984,160.43658,169,182.71,228
